mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,rms_range,rms_variance,rms_p10,rms_p90,rms_iqr,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,alpha_ratio_mean,alpha_ratio_std,spectral_slope,hammarberg_index_mean,hammarberg_index_std,jitter_mean,jitter_std,shimmer_mean,shimmer_std,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,f0_slope,f0_variation_coef,f1_bandwidth_proxy_mean,f1_bandwidth_proxy_std,duration,sample_rate,file_path,filename,actor_id,emotion,word,gender,age,dataset
-463.7811,130.22252,-679.21124,-228.51141,-0.09881069,-1.2220142,62.30048,63.881115,-83.40918,159.09064,-0.9147512,0.1093452,12.221639,30.963352,-50.708187,68.02568,-0.26445222,-0.53295374,6.8147063,33.605587,-94.60266,64.040146,-0.88724446,0.90324044,14.036344,22.45414,-25.84695,67.3015,0.1944936,-0.73229694,2.31729,23.701815,-52.527092,40.851746,-0.6051115,-1.0086049,-11.079666,27.511583,-59.050713,31.659485,-0.22811669,-1.2355231,-0.011583964,18.373804,-60.33155,31.962112,-1.4537132,2.424508,-15.94283,21.487669,-56.35133,24.541891,-0.14000498,-1.1704806,1.066873,11.594285,-34.785866,25.861042,-0.36598817,0.5566616,-11.955018,14.8299675,-41.62692,21.039284,-0.07220078,-0.79858327,1.7034254,10.039724,-23.92612,26.326576,-0.20067151,0.14933038,4.05796,9.371272,-16.153471,26.300781,0.05820127,-0.70551777,2165.86776880501,1727.1307909208795,1.4370150156255421,3688.458251953125,2842.2590459985117,2219.8492442774777,473.1314441526864,0.10816446940104167,0.1618639912532777,2.199482621557848,0.36597076,0.3516951,0.38538656,0.37914923,0.33433637,0.35074624,0.3110539,0.34209752,0.32509664,0.35520062,0.33271897,0.343451,0.36560452,0.36122394,0.35348558,0.3408829,0.368217,0.33215258,0.382511,0.3533462,0.4126993,0.3984338,0.3768029,0.33899435,-0.006222619678601393,0.10032408031925957,-0.02548208746897106,0.07240042578449929,-0.01936964541770735,0.1137937563610008,0.01763820585620068,0.15384358234572756,0.009558988359143355,0.05606255336535208,0.002757699740565603,0.04129130018405426,[112.34714674],8,3.602867588488797,0.015823377,0.0154262055,1.5250664,0.06327848,0.00023796782,0.0032907028,0.037310854,0.015228348,24.065295245275742,12.096393090309409,1669.5136784495623,1401.9410005655855,2695.1302726076296,1694.805561479166,-6.5674343,3.6042697,4.7399397,-2.9687451839987855e-05,188.90852,293.12512,0.0010557020034547397,0.0025468098938291966,0.022577243,0.029245311,525.9382280718042,659.4441733680553,65.23668639053254,2205.0,1.7669845572287743,1.5174770248017486,2139.7633136094673,1.0,-4.1040471258272255,1.2538433948518735,1.0565082,1.7008042,2.220453514739229,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_dip_disgust.wav,OAF_dip_disgust.wav,OAF,Disgust,dip,female,Old,TESS
-448.5783,115.2732,-669.2651,-254.02582,-0.08859387,-1.2499042,79.0592,56.439182,-58.954853,168.25833,-0.8243375,0.22943687,22.55735,36.02735,-59.122692,87.591354,-0.14114028,-0.7932284,13.999194,30.383596,-70.42753,74.89153,-0.88616824,0.8243282,16.82744,22.96193,-31.07037,60.59781,-0.39069796,-0.8486092,1.0101775,28.526728,-48.4511,43.04603,-0.28951508,-1.4237709,-12.871172,20.772108,-55.957428,25.205854,-0.45201886,-0.8818538,0.7594497,15.800539,-48.693283,28.68878,-0.94377404,0.6971023,-17.045488,16.09651,-47.661987,11.270987,-0.021218466,-1.2194321,-1.8591483,13.970544,-31.130344,27.961845,0.042956278,-1.1347001,-15.171055,11.275032,-41.725,16.524227,0.4005006,0.29836822,-2.8300478,13.714075,-29.772106,36.024017,0.18731381,-0.32795238,-3.3598034,11.32662,-30.58165,15.202729,-0.3129527,-0.609061,1908.6718824814513,1544.3732500146566,1.8600230109653764,3214.129638671875,2527.919200929107,2134.07915336012,480.77119342159386,0.08712203414351852,0.15119234080282326,2.630692432562477,0.25565922,0.3127167,0.22284092,0.2758493,0.23594853,0.28124142,0.26717648,0.28937972,0.3695203,0.36082825,0.37854043,0.32094565,0.40154374,0.3507017,0.3611063,0.35186288,0.29607183,0.3248841,0.34235165,0.38200912,0.34505534,0.3800578,0.32230774,0.3593286,-0.0038195530765954616,0.07309061110253967,-0.04577756883531105,0.11867787609645067,-0.0008837323553900857,0.14256543393967522,-0.008179827231086506,0.1972034281219493,0.0016885719817063883,0.05639755533368498,0.015660895965993446,0.05488674132652017,[123.046875],13,5.2004716981132075,0.020845277,0.016270893,0.8460684,0.062914446,0.00026474195,0.0024068344,0.04309614,0.019996988,24.83497179977532,12.142292869939016,1364.238869379021,1135.1894511690102,2600.5781595959174,1579.852056269583,-0.039391987,4.2856407,5.3320484,-3.767203355854838e-05,199.26852,296.11203,0.00027521447210315824,0.0008351593556007718,0.020568881,0.023605483,588.1210028846108,701.4007413657719,131.827320475666,2205.0,1.3643865694959136,0.09859148331304146,2073.172679524334,1.0,4.92769535239459,1.192612979175082,1.0765169,1.7352774,2.4997732426303854,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_make_disgust.wav,OAF_make_disgust.wav,OAF,Disgust,make,female,Old,TESS
-467.5181,113.95264,-699.9024,-283.2828,-0.05564494,-1.262153,100.91566,64.79649,-50.65184,184.25223,-1.184607,0.40775633,25.043322,36.768013,-51.999992,92.06706,0.037613835,-0.73592305,-4.5856915,37.89717,-85.189674,62.363155,-0.4008933,-0.8043115,-1.0891932,28.15771,-75.95645,58.741554,-0.51156396,0.21605277,5.391113,22.321548,-41.46366,52.007515,-0.10951559,-0.791764,-10.508264,19.856861,-58.001305,32.72308,-0.6359057,0.5026734,2.558179,18.420979,-51.262573,38.57041,-0.75490654,0.9123471,-20.02508,15.433405,-53.78225,10.320608,-0.3655222,-0.67084813,1.1370661,9.423247,-30.26897,23.550417,-0.54068893,1.0102539,-7.4625187,9.9643755,-33.669434,20.034199,-0.32739463,-0.0134756565,-0.03943444,11.027767,-22.115456,26.507147,0.08829651,-0.48840714,-1.4543389,7.151378,-15.544461,17.115616,0.15301423,-0.4350853,1842.796902897578,1654.0730530124615,1.7997054450764878,2736.180218446602,2604.9892797185744,1936.0086366056537,478.9779636122741,0.10145820691747573,0.15351946402676794,2.330081114265519,0.26323685,0.2919941,0.20739739,0.25558767,0.30811855,0.30651432,0.37219685,0.32181713,0.38996825,0.31157774,0.39690977,0.3610512,0.32879782,0.35454905,0.28432834,0.33135527,0.27654302,0.35763976,0.2662537,0.32172966,0.33360028,0.38465467,0.32826078,0.33515584,0.0297712598568341,0.14972771439303123,-0.02234652325188787,0.10571170781935343,0.040993474256608334,0.16359419587893176,0.02701927169036182,0.2015677607646274,0.007741637540575823,0.06739311545796664,0.0032572939006377086,0.05790714379771866,[129.19921875],11,4.6326183700364805,0.015145794,0.012737582,1.2143615,0.04745166,0.000162246,0.0032990132,0.03483682,0.012453837,25.01216052908265,11.790791164791495,1452.6154894296856,1456.345036816935,2412.817302233759,1713.7806683152057,-4.4279747,3.8971586,4.334455,-2.8749523748145906e-05,152.69287,209.33939,0.0007494362976001107,0.0020114944969464505,0.018200038,0.019811306,329.0658577278334,462.0823704730885,66.81281224266823,2205.0,3.3433566837820496,10.383346894737207,2138.1871877573317,1.0,4.31694970664758,1.4042245940176847,0.85722965,1.225406,2.374467120181406,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_lot_disgust.wav,OAF_lot_disgust.wav,OAF,Disgust,lot,female,Old,TESS
-450.07666,132.78879,-709.5448,-226.97894,-0.31397367,-0.96745753,80.07662,69.2589,-74.25869,191.38342,-0.7666493,-0.24871945,9.771769,35.45652,-61.27881,79.675156,-0.17775853,-0.6785774,-9.69807,39.956123,-101.387085,51.112633,-0.7348019,-0.77428555,7.3845387,26.45948,-38.10385,70.35675,0.3028218,-0.7833805,5.07417,22.624582,-45.8003,48.764465,-0.59172255,-0.4403782,-9.254678,24.436474,-61.330616,37.952423,-0.24855165,-0.77453995,-3.5760274,21.833836,-65.80879,27.208822,-1.1494769,0.6019876,-13.773207,17.10363,-60.21273,20.326004,-0.36253193,-0.3506205,3.8548853,14.836038,-31.862879,38.821945,-0.30323213,-0.34784865,-10.676955,12.568396,-33.458313,15.581911,0.16224761,-0.89812684,3.462266,13.345947,-29.969612,29.584011,-0.36013633,-0.5575683,-3.72495,12.090879,-32.484234,14.171446,-0.570416,-0.6929805,2141.084546379536,1639.6696432312644,1.6211490011149756,3590.8097853354357,2636.8403720366646,2186.166472501977,441.1204411666255,0.11062034116972477,0.156815811367238,2.171426404965087,0.36044866,0.3702373,0.32790855,0.3566059,0.33067065,0.3517126,0.35424787,0.36319408,0.4235864,0.34511766,0.4749164,0.35196504,0.41350108,0.31711066,0.39366704,0.35895312,0.35176915,0.3430087,0.3671596,0.37261835,0.32910007,0.31689852,0.3009102,0.296954,0.01982229632682099,0.08690312462642034,0.027407928983970077,0.15592422149187823,-0.04120817666215488,0.19488282419992245,0.01261588953512254,0.1846841393619418,0.0008499655955218262,0.07250632231384409,-0.0052835277512395555,0.05937203257997207,[198.76802885],6,2.388043537120269,0.016553294,0.014220255,1.2762517,0.05769084,0.00020221566,0.0017987873,0.041043766,0.014530981,24.92296696393838,12.591778009362006,1645.3829726207512,1272.4144423036887,2689.9323948001193,1776.350564894036,-5.6354523,2.6404119,3.6811197,-3.494401621114714e-05,143.1633,218.12036,0.0010718672289123509,0.002733845205074206,0.02272284,0.026363647,678.5657180007596,830.0137394317157,65.23668639053254,2205.0,1.2303407008107514,-0.38770170669107484,2139.7633136094673,1.0,-10.14978352829668,1.2231884361577257,0.90801954,1.4229331,2.512517006802721,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_tire_disgust.wav,OAF_tire_disgust.wav,OAF,Disgust,tire,female,Old,TESS
-460.3873,110.67489,-704.03046,-280.2766,-0.017397847,-1.2479942,95.14922,73.7599,-75.09786,186.63501,-1.3464527,0.60329986,27.09255,29.422087,-50.817448,76.44754,-0.7284866,0.26884747,-10.131973,29.926573,-70.83135,43.819977,-0.31040508,-0.77640486,-0.62012196,22.373003,-51.28067,56.532837,0.4073492,-0.10902786,-1.0503876,31.783596,-72.85976,56.341385,-0.53654224,-0.5396843,-5.164066,23.192215,-58.42623,34.102253,-0.51703805,-0.21381068,0.32329074,19.42853,-58.187855,33.83606,-1.1041147,1.0575318,-19.270273,18.340975,-51.324966,11.569546,0.044958916,-1.2572142,-0.74313194,12.99246,-39.22026,23.274612,-0.5468774,0.080438614,-17.628384,13.934398,-48.336166,11.288814,-0.40566227,-0.51240516,-1.1154414,12.357375,-24.26514,33.97924,0.7457251,0.13268304,-5.2207656,12.268547,-35.717316,17.74272,-0.06342811,-0.40701175,1902.1446091634414,1780.6214147063615,1.7838993347523993,2826.118371841755,2765.058393007373,1986.3829578038788,411.16055570918604,0.11028403424202128,0.16767136847037578,2.089856656138332,0.14815073,0.24201569,0.17387779,0.25062492,0.2230865,0.29618064,0.33041713,0.36123887,0.3968956,0.38995,0.3676017,0.34039733,0.3393312,0.36539656,0.29631248,0.32546222,0.2839335,0.37586203,0.2706397,0.35005987,0.24072464,0.31837267,0.1842909,0.29226902,0.020497374468009675,0.11182856149256634,-0.024293157894686848,0.12535587572340914,-0.007825323870961024,0.1831311485396082,-0.022236752155376197,0.22976839113717748,0.018839476475132396,0.06266991066836167,-0.0055605070962708465,0.06954817903394174,[80.74951172],11,5.059871495327103,0.01839828,0.013475668,1.1045222,0.055569865,0.00018159361,0.0057775863,0.04106503,0.01482942,26.844334238963047,12.302794947614153,1485.010284338475,1462.11637269811,2499.3300688968834,1728.0792510379677,-3.8237276,4.1616974,3.9703538,-3.3219294728551516e-05,279.4705,367.928,0.00023580900067902435,0.0006611633496046013,0.018492294,0.020256983,450.3010961163238,603.1309890359521,141.00858593066144,2205.0,2.011525884830326,2.2591526149992625,2063.9914140693386,1.0,-13.409993668861858,1.3393948942998235,1.0448321,1.4724505,2.173968253968254,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_road_disgust.wav,OAF_road_disgust.wav,OAF,Disgust,road,female,Old,TESS
-441.83786,101.11582,-618.28564,-249.38666,0.062268652,-0.9442637,60.453304,66.08055,-81.29942,163.55399,-0.9145462,-0.11649656,6.096849,31.284645,-60.57344,64.48437,-0.37818602,-0.7218461,2.7637248,27.638964,-76.39753,68.63042,-0.5795972,1.0014377,10.829709,22.242842,-27.61039,60.981747,0.24280511,-0.8211403,-2.0204496,23.610443,-50.790455,38.389744,-0.39645568,-1.0096811,-14.119487,22.458755,-59.377636,17.067749,-0.5125167,-1.0572721,-0.80513185,15.188048,-44.601196,28.720268,-1.1119628,1.1393032,-12.654679,21.649574,-53.489655,27.48349,-0.23949412,-1.0473586,2.4214804,12.132741,-26.961954,34.52896,-0.1729885,0.0012423992,-7.213023,10.578544,-33.348347,12.864496,-0.3540447,-0.5850775,5.590971,10.481753,-22.13515,33.634766,-0.49288064,0.24289608,2.4172087,10.307276,-19.2178,19.918081,-0.31112733,-0.98750377,2374.559125410771,1847.9243921355749,1.3973985270499063,4165.13671875,2944.941377708016,2253.138575807405,538.935182985331,0.1287468112244898,0.1840365196975411,1.9116077432342788,0.46594167,0.3882117,0.40921208,0.36566526,0.38272884,0.37327895,0.37648508,0.35657987,0.38866675,0.33188418,0.40630797,0.33165345,0.41981736,0.35306215,0.32447466,0.31470516,0.27013808,0.28444478,0.28209662,0.29044223,0.3493435,0.3226869,0.4399741,0.37487483,-0.004326595096880322,0.1171418703895305,-0.009364604866399093,0.12692835333965086,-0.07738765209618702,0.13473267628748153,0.03628570854198141,0.18186080605283664,0.00504950666327822,0.05603980991212006,0.00799425527909581,0.0669978714266821,[107.66601562],8,3.546156320360244,0.017692376,0.019888207,2.0880766,0.094146766,0.00039554076,0.0015710633,0.038048085,0.021007884,24.256169971759583,12.450049811423195,2100.549959470948,1691.915813373844,2944.969678907196,1967.0828526289642,-9.304272,2.8466492,4.1568913,-3.326860013524555e-05,111.71062,149.68845,0.0010089747427693765,0.002546831906490661,0.021186031,0.027334874,699.6749134264893,784.1667264125409,65.23668639053254,2205.0,1.2010753818876874,-0.31148986231850095,2139.7633136094673,1.0,-1.4541301197152747,1.1207586714409428,0.8319387,1.2379344,2.255963718820862,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_pick_disgust.wav,OAF_pick_disgust.wav,OAF,Disgust,pick,female,Old,TESS
-492.91336,115.21842,-702.6427,-293.37152,-0.12320485,-1.0554601,53.476593,64.28558,-78.4651,144.10428,-0.5691652,-0.8026643,16.454443,25.001215,-37.103104,74.69475,0.29620636,0.030312538,11.544498,30.808195,-52.974392,72.12342,-0.20186198,-0.36719418,18.648914,19.758444,-19.072552,64.82371,0.22835286,-0.84286356,10.083812,20.662262,-35.117744,57.650146,0.06612207,-0.56460905,-7.0266447,23.1907,-65.75435,38.120075,-0.44458038,-0.074127674,5.679892,19.966492,-53.88182,52.985065,-0.7821377,0.97687745,-17.439644,19.09892,-59.0811,13.172538,-0.34614128,-0.7891834,-0.6267707,13.821796,-33.77398,22.454693,-0.7120155,-0.4392891,-13.501664,15.729823,-61.60672,17.753141,-0.5060461,0.3875022,3.3964417,10.226745,-18.923027,29.720062,0.099928334,-0.10722828,-2.5232916,8.540264,-28.98534,15.028601,-0.22213966,0.09312582,2532.6756707081404,1754.8155915216253,1.0701866888155154,4689.597504714439,2808.3293580845625,2409.709428198928,452.75148090934414,0.1325725686961207,0.17969771984599395,1.611091183586802,0.26727676,0.32964227,0.2419368,0.3242378,0.28511992,0.33109865,0.37639818,0.36264646,0.4557545,0.40806025,0.42619663,0.36846203,0.3643869,0.34898594,0.33423007,0.3231555,0.4048822,0.38998848,0.37917873,0.36093417,0.35885713,0.374108,0.30597776,0.31686813,-0.023016207343677896,0.12746022740457286,0.025394009851675163,0.12768826050915508,-0.007822811348637436,0.23170363127595128,0.07746448416407317,0.1640697757514186,0.003457493342968045,0.07564926335201602,-0.0069922393043364344,0.0665678507833716,[172.265625],13,4.851649374608602,0.009970208,0.009806941,2.1006913,0.04811689,9.6176096e-05,0.0015461824,0.02327707,0.006142873,24.84985597777635,12.991862476895847,1971.9588872620832,1574.5495280306052,3389.2186235044774,1632.3351161208273,-1.1976521,2.174402,2.9750602,-1.5000846844854883e-05,178.69424,285.28333,0.0006661754765460486,0.00207863273286831,0.012253964,0.012596299,629.2603609202852,738.8004500787334,67.20827301001414,2205.0,1.3523480235721037,0.1748422113217356,2137.791726989986,1.0,-2.8811117681314955,1.1740775296860109,0.45681074,1.0483321,2.679501133786848,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_reach_disgust.wav,OAF_reach_disgust.wav,OAF,Disgust,reach,female,Old,TESS
-477.59097,112.759415,-682.9123,-252.44704,0.15374447,-1.1183906,80.2541,69.5222,-82.10044,162.58228,-1.3092532,0.5908029,21.187927,35.76136,-48.470108,83.7053,-0.21820301,-0.79750586,1.8281661,30.093157,-65.92752,55.80194,-0.36778638,-0.66451097,14.51119,21.103966,-27.412582,59.195915,-0.07118699,-0.83703303,10.239716,23.720669,-41.49215,52.769264,-0.35527632,-0.90476775,-12.874313,25.684998,-64.93033,38.277397,-0.28869948,-0.79028773,-0.99859494,17.491367,-55.463036,30.654503,-1.2424275,1.7336645,-19.70982,16.804462,-48.89441,14.013502,-0.0067444015,-1.1316133,-2.3340704,11.846599,-30.848068,20.216301,-0.16241328,-0.44663882,-8.76506,12.924734,-40.64338,13.878863,-0.4065828,-0.8492346,1.814132,10.2381525,-19.936363,22.896065,0.1699946,-0.66470265,0.33069474,10.443624,-22.327415,22.403732,0.13167746,-0.6642494,1955.0178217435994,1761.6985918747052,1.7145842131802844,2999.01616023137,2647.243240082631,2052.2416410212677,388.7600199777425,0.10797119140625,0.17394778930812232,2.0703531215907645,0.23357654,0.32094425,0.23427878,0.28436157,0.35386255,0.3512957,0.44482058,0.34006587,0.427708,0.35557428,0.3446021,0.35000965,0.28585476,0.32799348,0.2624277,0.3148652,0.29098362,0.35499632,0.3558599,0.37141544,0.46325508,0.39332712,0.30514446,0.29701972,-0.030012972820226046,0.13149267189877495,0.030799937330255784,0.07941649390646584,0.02590936630552298,0.17930594272526326,-0.028295760186246282,0.1571656499867382,0.010214771924170444,0.056361807666480114,0.006407345009323004,0.055758570678919615,[143.5546875],13,5.416564312843673,0.013685196,0.011943923,1.4176143,0.050847974,0.0001426573,0.003058131,0.033379197,0.012708759,24.911591032472153,12.234614157774997,1643.2113939457793,1660.3911514557278,2428.450303791986,1788.0187453193435,-6.421899,3.9316828,4.512613,-2.5504858297214546e-05,209.15367,279.13858,0.0007311012658201678,0.0016186040953088145,0.015102073,0.019309914,462.5750127011622,655.0844364656696,65.23668639053254,2205.0,2.1348028403370582,2.850837883831618,2139.7633136094673,1.0,-8.209194315295026,1.4161690936140834,0.84991175,1.3440202,2.400045351473923,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_whip_disgust.wav,OAF_whip_disgust.wav,OAF,Disgust,whip,female,Old,TESS
-464.33405,121.64747,-695.1929,-265.9931,-0.052883383,-1.2603354,70.86786,60.201336,-68.068344,155.63037,-0.9700932,0.06565642,22.921421,34.823742,-56.765488,82.71166,-0.2690532,-0.60814,12.848459,33.769436,-75.27821,75.07904,-0.60340136,0.028247595,16.869928,19.704487,-28.806602,49.319263,-0.26517165,-0.64901996,0.17502001,24.870054,-41.68336,49.46121,0.18904048,-1.0415188,-9.050664,21.931025,-56.0187,29.248962,-0.42535165,-0.56892586,1.0586596,21.045164,-63.83145,39.951942,-1.0102842,1.1615853,-22.206852,18.209755,-55.09054,14.386347,0.039237395,-1.1541682,0.27758473,12.26232,-23.172787,30.84373,0.31397262,-0.67422175,-16.081657,12.507742,-44.58736,22.178196,0.32715663,-0.09375739,0.24934238,11.254774,-24.819305,26.46405,0.18783933,-0.50119233,-5.073995,10.129927,-23.486387,18.980246,0.31843668,-0.48775244,2135.626138922862,1676.882321779676,1.5528169380057721,3555.329842403017,2686.436496238501,2215.674116646424,431.45521367144426,0.10394216954022989,0.16705668194168835,2.2283451733865567,0.24151333,0.30389202,0.15466796,0.23194684,0.15392934,0.23294936,0.2423646,0.31485936,0.37332815,0.35254225,0.45846456,0.40089977,0.33247948,0.34021783,0.22494434,0.27993906,0.2295136,0.30677027,0.26863617,0.34979737,0.33317778,0.38613874,0.31675988,0.35144705,-0.013239946709285643,0.07750811714059022,0.018190716601499894,0.1009062041104121,-0.06513170064587592,0.18762704398294278,0.047898302574630604,0.17171578378442268,-0.01061718279679848,0.05157525993390175,-0.004047480657370216,0.06157050565775265,[143.5546875],10,4.956169925826028,0.017264174,0.01437302,1.2220082,0.054537434,0.0002065837,0.0033153573,0.040952507,0.011303357,25.836877302466746,12.55749582304189,1575.0446687922056,1455.2839802594922,2805.2889129448813,1535.8678357684992,-0.78191626,3.879866,5.0552115,-2.853729175653355e-05,211.96326,335.7644,0.00040947855109948247,0.0009257708019203902,0.01836868,0.018436402,390.7226134093514,468.3074611697632,92.20282235568122,2060.0893118430185,2.2966945903949,4.162830605484816,1967.8864894873373,1.0,-4.722472010744571,1.1985675901461275,0.8651117,1.490828,2.017687074829932,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_wheat_disgust.wav,OAF_wheat_disgust.wav,OAF,Disgust,wheat,female,Old,TESS
-446.89236,114.85651,-720.33093,-229.00427,-0.39679906,-0.56093764,80.19277,76.156685,-79.29332,199.3598,-0.6246445,-0.58758354,3.3106744,38.950184,-56.554153,97.88822,0.31581572,-0.613394,-3.0955346,35.79747,-88.575424,71.221344,-0.39933577,0.18738222,2.261504,26.371233,-55.59369,60.174744,0.23633498,-0.52302504,5.1470876,19.528639,-40.28563,44.81016,-0.31870067,-0.41781425,-7.153917,24.094112,-58.08004,46.266518,-0.16386855,-0.48592544,6.4080186,21.880943,-59.408264,36.220367,-1.1143814,1.2104115,-12.46788,14.986613,-54.43837,20.750462,-0.24201617,-0.25371027,4.8166256,13.579164,-29.213459,37.62315,-0.044617746,-0.08513212,-9.11369,12.6832905,-45.150208,12.701563,-0.5650047,-0.32118154,4.578537,12.055638,-28.389343,31.020283,-0.087857455,0.09437108,-1.9954277,10.37387,-29.498096,17.329454,-0.4028158,-0.5202961,2413.7470858243823,1716.283029865885,1.2478834915721775,4054.6042702414775,2736.17698689234,2155.7828927278288,443.944401533863,0.13769975142045454,0.1604044679676074,1.768188315417184,0.29330972,0.29599363,0.2686267,0.2634033,0.342601,0.2924172,0.4530206,0.33303168,0.49999288,0.35002407,0.45982784,0.34104076,0.39492917,0.32463488,0.35006884,0.31791297,0.37132543,0.35014102,0.39649767,0.34024978,0.39135534,0.31719342,0.35192767,0.3213504,-0.028476604649265946,0.08249822728380739,0.0001680093048622951,0.08304781151276681,0.006612728625027438,0.1349980131791018,-0.0012254629813309057,0.13789171118335417,-0.002818688934599087,0.04666052438281861,0.004642630028220948,0.04267718704596081,[184.5703125],11,4.306793565112398,0.012738428,0.012298337,1.4164174,0.047188282,0.0001512491,0.001908442,0.03286688,0.013448019,23.56884053528763,12.339550109277235,2170.325976877719,1454.0884740579274,2816.4064322985864,1771.0543553504917,-7.8015776,2.2946908,3.826709,-2.9979869821343318e-05,74.02366,149.11066,0.0007318560991351462,0.001716688142328638,0.017899066,0.026520172,666.0124609399985,600.3761070002452,75.23040287330619,2051.0494420043715,0.79707559073135,-0.6742666274354736,1975.8190391310652,1.0,-1.011688168927201,0.9014487599117808,0.7248827,1.0796155,2.5541043083900226,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/OAF_disgust/OAF_hush_disgust.wav,OAF_hush_disgust.wav,OAF,Disgust,hush,female,Old,TESS
